ID;VALOR_PARCELA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;VALOR_TOTAL;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_NAO_PAGAS
67866;73;0;0;0;0;0;0;0;0;0;0;0;0;;;;876;12;12;0
67867;"18,83";0;0;0;0;0;0;;;;;;;;;;"112,98";6;6;0
67868;"79,31";0;0;0;0;0;0;0;0;0;0;0;0;;;;"951,72";12;12;0
67869;"67,19";0;0;0;0;;;;;;;;;;;;"268,76";4;4;0
67870;"18,48";0;0;0;0;0;0;;;;;;;;;;"110,88";6;6;0
67871;103;0;0;0;0;0;0;0;0;;;;;;;;824;8;8;0
67872;"178,29";0;0;0;;;;;;;;;;;;;"534,87";3;3;0
67873;"35,51";0;0;0;0;;;;;;;;;;;;"142,04";4;4;0
67874;"54,38";0;0;0;;;;;;;;;;;;;"163,14";3;3;0
67875;"76,16";0;0;0;0;0;0;0;0;0;0;0;0;;;;"913,92";12;12;0
67876;"13,73";0;0;0;0;0;0;;;;;;;;;;"82,38";6;6;0
67877;"138,41";0;0;0;0;0;;;;;;;;;;;"692,05";5;5;0
67878;"41,15";0;0;0;0;0;0;0;0;0;0;0;0;;;;"493,8";12;12;0
67879;"185,34";0;0;0;0;0;0;0;0;0;0;;;;;;"1853,4";10;10;0
67880;"27,85";0;0;0;0;0;0;;;;;;;;;;"167,1";6;6;0
67881;"169,49";0;0;0;0;0;0;;;;;;;;;;"1016,94";6;6;0
67882;"40,92";0;0;0;0;0;0;;;;;;;;;;"245,52";6;6;0
67883;"231,69";0;0;0;0;;;;;;;;;;;;"926,76";4;4;0
67884;41;0;0;0;0;;;;;;;;;;;;164;4;4;0
67885;"99,87";0;0;0;0;0;0;0;0;0;0;;;;;;"998,7";10;10;0
67886;"132,66";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1591,92";12;12;0
67887;"115,92";0;0;0;0;0;0;;;;;;;;;;"695,52";6;6;0
67888;"44,92";0;0;0;0;0;0;0;0;0;0;;;;;;"449,2";10;10;0
67889;"45,8";0;0;0;0;0;0;0;0;0;0;0;0;;;;"549,6";12;12;0
67890;"70,44";0;0;0;0;0;0;0;0;0;0;;;;;;"704,4";10;10;0
67891;"16,66";0;0;0;0;0;0;;;;;;;;;;"99,96";6;6;0
67892;"86,48";0;0;0;0;0;0;;;;;;;;;;"518,88";6;6;0
67893;33;0;0;;;;;;;;;;;;;;66;2;2;0
67894;"104,2";0;0;0;0;;;;;;;;;;;;"416,8";4;4;0
67895;19;0;;;;;;;;;;;;;;;19;1;1;0
67896;"122,17";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1466,04";12;12;0
67897;"37,66";0;0;0;0;0;0;;;;;;;;;;"225,96";6;6;0
67898;"66,13";0;0;0;0;0;0;0;0;0;0;;;;;;"661,3";10;10;0
67899;"31,79";0;0;0;0;0;0;;;;;;;;;;"190,74";6;6;0
67900;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;348;12;12;0
67901;"148,74";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1784,88";12;12;0
67902;"24,46";0;0;0;0;0;0;0;0;0;0;;;;;;"244,6";10;10;0
67903;"53,34";0;0;0;0;0;0;0;0;0;0;0;0;;;;"640,08";12;12;0
67904;"28,68";0;0;0;0;0;0;;;;;;;;;;"172,08";6;6;0
67905;"65,1";0;0;0;0;0;0;0;0;0;0;;;;;;651;10;10;0
67906;61;0;0;0;0;0;0;;;;;;;;;;366;6;6;0
67907;"12,45";0;0;0;0;0;0;;;;;;;;;;"74,7";6;6;0
67908;"24,4";0;0;0;;;;;;;;;;;;;"73,2";3;3;0
67909;"56,7";0;0;0;0;0;0;0;0;0;0;;;;;;567;10;10;0
67910;"14,07";0;0;0;0;0;0;;;;;;;;;;"84,42";6;6;0
67911;"90,23";0;0;0;0;0;0;0;0;0;0;;;;;;"902,3";10;10;0
67912;"21,73";0;0;0;0;0;0;;;;;;;;;;"130,38";6;6;0
67913;"171,99";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2063,88";12;12;0
67914;"146,25";0;0;0;0;0;0;0;0;0;0;0;0;;;;1755;12;12;0
67915;"72,58";0;0;0;0;0;0;0;0;0;0;;;;;;"725,8";10;10;0
67916;"107,25";0;0;0;0;;;;;;;;;;;;429;4;4;0
67917;"39,9";0;;;;;;;;;;;;;;;"39,9";1;1;0
67918;"67,45";0;0;0;0;0;0;0;0;;;;;;;;"539,6";8;8;0
67919;"69,13";0;0;0;0;0;0;0;0;0;0;;;;;;"691,3";10;10;0
67920;"135,8";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1629,6";12;12;0
67921;"42,2";0;0;;;;;;;;;;;;;;"84,4";2;2;0
67922;"32,04";0;0;0;0;0;0;0;0;0;0;;;;;;"320,4";10;10;0
67923;"37,63";0;0;0;0;0;;;;;;;;;;;"188,15";5;5;0
67924;"72,7";0;0;0;0;0;0;0;0;0;;;;;;;"654,3";9;9;0
67925;"32,46";0;0;0;0;0;0;0;0;0;0;;;;;;"324,6";10;10;0
67926;"120,4";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1444,8";12;12;0
67927;"81,21";0;0;0;0;0;0;0;0;0;0;;;;;;"812,1";10;10;0
67928;"32,43";0;0;0;0;0;;;;;;;;;;;"162,15";5;5;0
67929;"26,25";0;0;0;0;0;0;;;;;;;;;;"157,5";6;6;0
67930;"35,01";0;0;0;0;0;0;0;0;0;0;;;;;;"350,1";10;10;0
67931;"65,64";0;0;0;;;;;;;;;;;;;"196,92";3;3;0
67932;"47,64";0;0;0;0;0;0;0;0;0;0;;;;;;"476,4";10;10;0
67933;"67,04";0;0;0;0;0;0;0;0;0;0;0;0;;;;"804,48";12;12;0
67934;"14,9";0;0;0;0;0;0;0;0;0;0;0;0;;;;"178,8";12;12;0
67935;"66,06";0;0;0;0;0;0;0;0;0;0;0;0;;;;"792,72";12;12;0
67936;"137,99";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1655,88";12;12;0
67937;79;0;0;0;0;0;0;0;0;0;0;;;;;;790;10;10;0
67938;"33,74";0;0;0;0;0;0;0;0;0;0;;;;;;"337,4";10;10;0
67939;26;0;0;0;0;0;0;0;;;;;;;;;182;7;7;0
67940;"68,7";0;0;0;0;0;0;0;0;0;0;;;;;;687;10;10;0
67941;"70,62";0;0;0;;;;;;;;;;;;;"211,86";3;3;0
67942;"25,36";0;0;0;0;0;;;;;;;;;;;"126,8";5;5;0
67943;"67,83";0;0;0;0;0;0;0;0;0;0;;;;;;"678,3";10;10;0
67944;"92,15";0;0;0;0;0;0;;;;;;;;;;"552,9";6;6;0
67945;167;0;0;0;0;0;0;0;0;0;0;0;0;;;;2004;12;12;0
67946;"16,66";0;0;0;;;;;;;;;;;;;"49,98";3;3;0
67947;"35,59";0;0;0;0;0;0;;;;;;;;;;"213,54";6;6;0
67948;"59,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"719,52";12;12;0
67949;"37,88";0;0;0;0;0;0;;;;;;;;;;"227,28";6;6;0
67950;"24,58";0;0;0;0;0;0;0;0;0;0;;;;;;"245,8";10;10;0
67951;"178,19";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2138,28";12;12;0
67952;"119,16";0;0;0;0;0;0;0;0;0;;;;;;;"1072,44";9;9;0
67953;117;0;0;0;0;0;0;0;0;0;0;0;0;;;;1404;12;12;0
67954;"46,02";0;0;0;0;0;0;0;0;0;0;0;0;;;;"552,24";12;12;0
67955;"98,44";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1181,28";12;12;0
67956;"52,44";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"734,16";14;14;0
67957;"94,66";0;0;0;;;;;;;;;;;;;"283,98";3;3;0
67958;"58,58";0;0;0;0;0;0;0;0;0;;;;;;;"527,22";9;9;0
67959;"23,23";0;0;0;0;0;0;0;0;0;0;;;;;;"232,3";10;10;0
67960;"49,07";0;0;0;0;0;0;0;0;0;0;0;0;;;;"588,84";12;12;0
67961;"15,95";0;0;0;0;0;0;;;;;;;;;;"95,7";6;6;0
67962;"43,88";0;0;0;0;0;0;0;0;0;0;0;0;;;;"526,56";12;12;0
67963;"31,57";0;0;0;0;0;0;0;0;0;0;;;;;;"315,7";10;10;0
67964;"135,24";0;0;0;0;0;0;0;0;;;;;;;;"1081,92";8;8;0
67965;"54,89";0;0;0;0;0;0;0;0;0;0;0;0;;;;"658,68";12;12;0
67966;"47,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"575,52";12;12;0
67967;"113,86";0;0;0;0;0;0;;;;;;;;;;"683,16";6;6;0
67968;"102,69";0;0;0;0;0;0;;;;;;;;;;"616,14";6;6;0
67969;"17,25";0;0;0;0;;;;;;;;;;;;69;4;4;0
67970;"62,95";0;0;0;;;;;;;;;;;;;"188,85";3;3;0
67971;"49,64";0;0;0;;;;;;;;;;;;;"148,92";3;3;0
67972;"12,42";0;0;0;0;0;0;;;;;;;;;;"74,52";6;6;0
67973;"103,67";0;0;0;0;0;0;0;0;0;0;;;;;;"1036,7";10;10;0
67974;"45,15";0;0;0;0;0;0;0;0;0;0;;;;;;"451,5";10;10;0
67975;"43,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"527,52";12;12;0
67976;"17,9";0;0;0;0;;;;;;;;;;;;"71,6";4;4;0
67977;"115,51";0;0;0;0;0;0;;;;;;;;;;"693,06";6;6;0
67978;"29,66";0;0;0;0;0;0;;;;;;;;;;"177,96";6;6;0
67979;"48,71";0;0;0;0;0;0;0;0;0;0;0;0;;;;"584,52";12;12;0
67980;"29,83";0;0;0;0;0;0;;;;;;;;;;"178,98";6;6;0
67981;"26,86";0;0;0;0;0;0;;;;;;;;;;"161,16";6;6;0
67982;"88,83";0;0;0;0;0;;;;;;;;;;;"444,15";5;5;0
67983;"42,38";0;0;0;0;0;0;0;0;0;0;;;;;;"423,8";10;10;0
67984;"26,5";0;0;0;0;0;;;;;;;;;;;"132,5";5;5;0
67985;"154,59";0;0;0;0;0;0;0;0;0;0;;;;;;"1545,9";10;10;0
67986;"29,18";0;0;0;0;0;0;0;0;0;0;;;;;;"291,8";10;10;0
67987;"56,95";0;0;0;0;0;0;;;;;;;;;;"341,7";6;6;0
67988;"81,76";0;0;0;0;0;0;0;0;0;0;;;;;;"817,6";10;10;0
67989;"164,89";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1978,68";12;12;0
67990;"46,3";0;0;0;0;0;0;0;0;0;0;;;;;;463;10;10;0
67991;"68,71";0;0;0;0;0;0;0;0;0;0;;;;;;"687,1";10;10;0
67992;"12,16";0;0;0;0;0;0;;;;;;;;;;"72,96";6;6;0
67993;"19,5";0;0;0;0;0;0;;;;;;;;;;117;6;6;0
67994;"23,16";0;0;0;0;0;0;;;;;;;;;;"138,96";6;6;0
67995;"21,29";0;0;0;;;;;;;;;;;;;"63,87";3;3;0
67996;"188,55";0;0;0;0;0;0;0;0;0;0;;;;;;"1885,5";10;10;0
67997;"26,3";0;0;0;0;0;0;0;0;0;0;;;;;;263;10;10;0
67998;"12,26";0;0;0;0;0;0;;;;;;;;;;"73,56";6;6;0
67999;"62,78";0;0;0;0;0;0;0;0;0;0;0;0;;;;"753,36";12;12;0
68000;"75,92";0;0;0;0;0;0;0;0;0;0;;;;;;"759,2";10;10;0
68001;"116,14";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"1625,96";14;14;0
68002;"28,45";0;0;0;0;0;0;;;;;;;;;;"170,7";6;6;0
68003;"74,61";0;0;0;0;0;0;0;0;0;0;;;;;;"746,1";10;10;0
68004;"76,93";0;0;0;0;0;0;0;0;0;0;;;;;;"769,3";10;10;0
68005;"84,14";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1009,68";12;12;0
68006;"64,71";0;0;0;0;0;0;0;0;0;0;;;;;;"647,1";10;10;0
68007;89;0;0;0;0;0;0;;;;;;;;;;534;6;6;0
68008;"17,9";0;0;0;0;0;0;;;;;;;;;;"107,4";6;6;0
68009;"124,04";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1488,48";12;12;0
68010;"72,24";0;0;0;0;0;0;0;0;0;0;0;0;;;;"866,88";12;12;0
68011;"133,6";0;0;0;0;0;0;0;0;;;;;;;;"1068,8";8;8;0
68012;136;0;0;0;0;0;0;0;0;0;0;0;0;;;;1632;12;12;0
68013;"182,96";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2195,52";12;12;0
68014;"9,82";0;0;0;0;0;0;;;;;;;;;;"58,92";6;6;0
68015;"23,62";0;0;0;0;0;0;;;;;;;;;;"141,72";6;6;0
68016;"149,83";0;0;0;0;0;0;0;0;0;0;;;;;;"1498,3";10;10;0
68017;"57,88";0;0;0;0;0;0;0;0;0;0;;;;;;"578,8";10;10;0
68018;"15,5";0;0;0;0;0;;;;;;;;;;;"77,5";5;5;0
68019;"23,99";0;0;0;0;0;0;;;;;;;;;;"143,94";6;6;0
68020;"48,96";0;0;0;0;;;;;;;;;;;;"195,84";4;4;0
68021;"58,34";0;0;0;0;;;;;;;;;;;;"233,36";4;4;0
68022;"44,5";0;0;0;0;;;;;;;;;;;;178;4;4;0
68023;"132,8";0;0;0;0;0;0;;;;;;;;;;"796,8";6;6;0
68024;"44,58";0;0;0;0;0;0;0;0;0;0;0;0;;;;"534,96";12;12;0
68025;"84,5";0;0;0;0;0;0;0;0;0;0;0;0;;;;1014;12;12;0
68026;"52,67";0;0;0;0;0;;;;;;;;;;;"263,35";5;5;0
68027;"26,39";0;0;0;0;;;;;;;;;;;;"105,56";4;4;0
68028;31;0;0;0;0;0;0;;;;;;;;;;186;6;6;0
68029;"92,11";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1105,32";12;12;0
68030;"114,27";0;0;0;0;0;0;0;0;0;0;;;;;;"1142,7";10;10;0
68031;"46,68";0;0;0;0;0;0;0;0;0;0;;;;;;"466,8";10;10;0
68032;97;0;0;0;0;0;0;0;0;0;0;0;0;;;;1164;12;12;0
68033;"152,1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"2129,4";14;14;0
68034;50;0;0;0;0;0;0;0;;;;;;;;;350;7;7;0
68035;"49,32";0;0;0;0;0;0;0;0;0;0;0;0;;;;"591,84";12;12;0
68036;"68,08";0;0;0;0;0;0;0;0;0;;;;;;;"612,72";9;9;0
68037;"43,76";0;0;0;0;0;0;0;0;0;0;0;0;;;;"525,12";12;12;0
68038;"47,43";0;0;0;0;0;0;0;0;0;0;;;;;;"474,3";10;10;0
68039;"79,63";0;0;0;0;0;0;0;0;0;0;;;;;;"796,3";10;10;0
68040;"60,75";0;0;0;0;0;;;;;;;;;;;"303,75";5;5;0
68041;"145,58";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1746,96";12;12;0
68042;"69,84";0;0;0;0;0;0;;;;;;;;;;"419,04";6;6;0
68043;92;1;1;1;1;1;1;;;;;;;;;;552;6;0;6
68044;"29,66";0;0;0;0;0;0;;;;;;;;;;"177,96";6;6;0
68045;"39,9";0;;;;;;;;;;;;;;;"39,9";1;1;0
68046;"16,5";0;0;0;0;0;0;;;;;;;;;;99;6;6;0
68047;"100,17";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1202,04";12;12;0
68048;"29,7";0;0;0;0;0;0;0;0;0;0;;;;;;297;10;10;0
68049;"110,6";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1327,2";12;12;0
68050;"32,8";0;0;0;0;0;;;;;;;;;;;164;5;5;0
68051;"247,29";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2967,48";12;12;0
68052;"41,27";0;0;0;;;;;;;;;;;;;"123,81";3;3;0
68053;"76,94";0;0;0;0;;;;;;;;;;;;"307,76";4;4;0
68054;"18,89";0;0;0;0;0;0;;;;;;;;;;"113,34";6;6;0
68055;"35,83";0;0;0;0;0;0;;;;;;;;;;"214,98";6;6;0
68056;"138,95";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1667,4";12;12;0
68057;"25,98";0;0;0;0;;;;;;;;;;;;"103,92";4;4;0
68058;"15,9";0;0;0;0;0;0;;;;;;;;;;"95,4";6;6;0
68059;"79,77";0;0;0;0;0;0;0;0;0;0;0;0;;;;"957,24";12;12;0
68060;"34,85";0;0;0;0;0;0;0;0;0;0;;;;;;"348,5";10;10;0
68061;"15,26";0;0;0;0;0;0;;;;;;;;;;"91,56";6;6;0
68062;"49,46";0;0;0;0;0;0;0;0;0;0;0;0;;;;"593,52";12;12;0
68063;"107,12";0;0;0;;;;;;;;;;;;;"321,36";3;3;0
68064;"60,55";0;0;0;0;0;0;;;;;;;;;;"363,3";6;6;0
68065;"11,58";0;0;0;0;0;0;;;;;;;;;;"69,48";6;6;0
68066;"67,74";0;0;0;0;0;0;0;0;0;0;0;0;;;;"812,88";12;12;0
68067;"20,47";0;0;;;;;;;;;;;;;;"40,94";2;2;0
68068;"95,17";0;0;0;0;0;0;0;0;0;0;;;;;;"951,7";10;10;0
68069;"108,63";0;;;;;;;;;;;;;;;"108,63";1;1;0
68070;"43,57";0;0;0;0;0;0;;;;;;;;;;"261,42";6;6;0
68071;"43,05";0;0;0;0;0;0;0;0;0;0;;;;;;"430,5";10;10;0
68072;"177,32";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2127,84";12;12;0
68073;"47,98";0;0;0;0;0;0;0;0;0;0;;;;;;"479,8";10;10;0
68074;"26,38";0;0;0;;;;;;;;;;;;;"79,14";3;3;0
68075;"152,86";0;0;0;0;0;0;0;0;0;0;;;;;;"1528,6";10;10;0
68076;"31,92";0;0;0;0;0;0;0;0;0;;;;;;;"287,28";9;9;0
68077;"205,98";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2471,76";12;12;0
68078;71;0;0;;;;;;;;;;;;;;142;2;2;0
68079;"20,83";0;0;0;0;0;0;;;;;;;;;;"124,98";6;6;0
68080;"74,79";0;0;0;0;0;0;;;;;;;;;;"448,74";6;6;0
68081;"159,4";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1912,8";12;12;0
68082;"164,66";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1975,92";12;12;0
68083;"41,3";0;0;;;;;;;;;;;;;;"82,6";2;2;0
68084;"29,9";0;0;0;0;0;;;;;;;;;;;"149,5";5;5;0
68085;"151,77";0;0;0;0;0;;;;;;;;;;;"758,85";5;5;0
68086;"78,88";0;0;0;0;0;0;;;;;;;;;;"473,28";6;6;0
68087;"76,9";0;0;0;0;0;0;;;;;;;;;;"461,4";6;6;0
68088;38;0;;;;;;;;;;;;;;;38;1;1;0
68089;"36,5";0;0;0;0;0;0;;;;;;;;;;219;6;6;0
68090;"76,54";0;0;0;0;0;0;;;;;;;;;;"459,24";6;6;0
68091;119;0;0;0;0;0;0;;;;;;;;;;714;6;6;0
68092;"98,59";0;0;0;0;0;;;;;;;;;;;"492,95";5;5;0
68093;"27,9";0;0;0;;;;;;;;;;;;;"83,7";3;3;0
68094;"39,83";0;0;0;;;;;;;;;;;;;"119,49";3;3;0
68095;"44,69";0;0;0;;;;;;;;;;;;;"134,07";3;3;0
68096;"136,36";0;0;0;0;0;0;0;0;;;;;;;;"1090,88";8;8;0
68097;"65,01";0;0;0;;;;;;;;;;;;;"195,03";3;3;0
68098;"29,66";0;0;0;0;0;0;;;;;;;;;;"177,96";6;6;0
68099;"23,79";0;0;0;0;0;0;;;;;;;;;;"142,74";6;6;0
68100;"39,5";0;0;0;0;0;0;;;;;;;;;;237;6;6;0
68101;"23,66";0;0;0;;;;;;;;;;;;;"70,98";3;3;0
68102;"30,48";0;0;0;0;;;;;;;;;;;;"121,92";4;4;0
68103;"59,52";0;0;0;0;0;0;0;0;0;0;;;;;;"595,2";10;10;0
68104;"109,79";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1646,85";15;15;0
68105;"38,16";0;0;0;0;0;0;;;;;;;;;;"228,96";6;6;0
68106;"39,57";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"593,55";15;15;0
68107;"18,89";0;0;0;0;0;0;;;;;;;;;;"113,34";6;6;0
68108;"85,5";0;0;0;0;0;0;0;0;;;;;;;;684;8;8;0
68109;"9,5";0;0;;;;;;;;;;;;;;19;2;2;0
68110;"302,99";0;0;0;0;;;;;;;;;;;;"1211,96";4;4;0
68111;"101,64";0;0;;;;;;;;;;;;;;"203,28";2;2;0
68112;"63,08";0;0;0;0;0;0;0;0;0;0;;;;;;"630,8";10;10;0
68113;"129,38";0;0;0;0;0;;;;;;;;;;;"646,9";5;5;0
68114;"473,86";0;0;0;0;;;;;;;;;;;;"1895,44";4;4;0
68115;"161,72";0;0;0;0;0;0;0;0;;;;;;;;"1293,76";8;8;0
68116;33;0;0;0;;;;;;;;;;;;;99;3;3;0
68117;"104,83";0;0;0;0;0;;;;;;;;;;;"524,15";5;5;0
68118;"12,83";0;0;0;0;0;0;;;;;;;;;;"76,98";6;6;0
68119;"158,78";0;0;0;;;;;;;;;;;;;"476,34";3;3;0
68120;"68,73";0;0;0;0;0;0;0;0;0;0;;;;;;"687,3";10;10;0
68121;"77,15";0;0;0;0;0;0;0;0;0;;;;;;;"694,35";9;9;0
68122;"37,6";0;0;0;;;;;;;;;;;;;"112,8";3;3;0
68123;"59,9";0;0;0;0;0;0;0;0;0;0;;;;;;599;10;10;0
68124;"129,5";0;0;0;0;0;0;;;;;;;;;;777;6;6;0
68125;"77,31";0;0;0;0;0;0;;;;;;;;;;"463,86";6;6;0
68126;59;0;;;;;;;;;;;;;;;59;1;1;0
68127;"86,51";0;0;0;0;0;;;;;;;;;;;"432,55";5;5;0
68128;"72,33";0;0;0;0;0;0;;;;;;;;;;"433,98";6;6;0
68129;"249,95";0;0;0;0;0;0;0;0;0;0;;;;;;"2499,5";10;10;0
68130;"79,54";0;0;0;0;0;0;0;0;;;;;;;;"636,32";8;8;0
68131;"123,07";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1476,84";12;12;0
68132;"44,85";0;0;0;0;0;0;0;0;0;0;;;;;;"448,5";10;10;0
68133;63;0;0;0;0;0;0;0;0;0;0;;;;;;630;10;10;0
68134;"58,65";0;0;;;;;;;;;;;;;;"117,3";2;2;0
68135;"30,23";0;0;0;;;;;;;;;;;;;"90,69";3;3;0
68136;"53,64";0;0;0;0;0;0;;;;;;;;;;"321,84";6;6;0
68137;176;0;0;0;0;0;0;0;0;;;;;;;;1408;8;8;0
68138;36;0;0;;;;;;;;;;;;;;72;2;2;0
68139;"34,66";0;0;0;0;0;0;;;;;;;;;;"207,96";6;6;0
68140;"197,06";0;0;0;0;0;0;0;0;0;0;0;0;;;;"2364,72";12;12;0
68141;"133,27";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1999,05";15;15;0
68142;"126,9";0;0;0;0;0;0;0;0;0;0;0;0;;;;"1522,8";12;12;0
68143;"38,85";0;0;0;;;;;;;;;;;;;"116,55";3;3;0
68144;"102,38";0;0;0;0;0;0;0;0;0;0;;;;;;"1023,8";10;10;0
68145;"241,22";0;0;0;;;;;;;;;;;;;"723,66";3;3;0
68146;"96,43";0;0;0;0;0;0;0;0;0;0;;;;;;"964,3";10;10;0
68147;"99,89";0;0;0;0;0;0;0;0;0;0;;;;;;"998,9";10;10;0
68148;"29,19";0;0;0;0;0;;;;;;;;;;;"145,95";5;5;0
68149;"22,94";0;0;0;0;0;0;0;0;0;0;;;;;;"229,4";10;10;0
68150;"65,5";0;0;0;0;;;;;;;;;;;;262;4;4;0
68151;"41,71";0;0;0;0;0;0;0;0;0;0;;;;;;"417,1";10;10;0
68152;47;0;0;0;0;0;0;;;;;;;;;;282;6;6;0
68153;"81,84";0;0;0;0;;;;;;;;;;;;"327,36";4;4;0
68154;"58,27";0;0;0;0;0;0;;;;;;;;;;"349,62";6;6;0
68155;99;0;0;0;0;0;;;;;;;;;;;495;5;5;0
68156;"33,85";0;0;0;0;0;0;0;0;0;0;;;;;;"338,5";10;10;0
68157;"24,73";0;0;0;0;0;0;;;;;;;;;;"148,38";6;6;0
68158;22;0;0;0;;;;;;;;;;;;;66;3;3;0
68159;"139,84";0;0;0;;;;;;;;;;;;;"419,52";3;3;0
68160;"58,86";0;0;0;0;0;0;0;0;0;0;;;;;;"588,6";10;10;0
68161;"111,88";0;0;0;0;;;;;;;;;;;;"447,52";4;4;0
68162;"97,1";0;0;0;0;;;;;;;;;;;;"388,4";4;4;0
68163;"56,59";0;0;0;0;0;0;0;0;0;0;0;;;;;"622,49";11;11;0
68164;"49,81";0;0;0;0;0;0;0;0;0;0;;;;;;"498,1";10;10;0
68165;"63,9";0;0;0;0;0;0;0;0;;;;;;;;"511,2";8;8;0
68166;"70,29";0;0;0;0;0;;;;;;;;;;;"351,45";5;5;0
68167;409;0;0;0;;;;;;;;;;;;;1227;3;3;0
68168;"108,78";0;0;0;0;0;0;;;;;;;;;;"652,68";6;6;0
68169;"57,35";0;0;0;0;0;0;0;0;;;;;;;;"458,8";8;8;0
68170;"13,65";0;0;0;;;;;;;;;;;;;"40,95";3;3;0
68171;367;0;0;0;0;0;0;;;;;;;;;;2202;6;6;0
68172;"56,09";0;0;0;0;0;0;0;0;0;0;0;0;;;;"673,08";12;12;0
68173;"63,73";0;0;0;0;0;0;0;0;0;0;;;;;;"637,3";10;10;0
68174;"98,85";0;0;0;0;0;0;0;0;;;;;;;;"790,8";8;8;0
68175;"107,8";0;0;0;0;0;0;;;;;;;;;;"646,8";6;6;0
68176;"63,43";0;0;0;0;0;0;0;0;0;;;;;;;"570,87";9;9;0
68177;"116,47";0;0;0;0;0;0;;;;;;;;;;"698,82";6;6;0
68178;"99,12";0;0;0;0;0;0;0;0;0;;;;;;;"892,08";9;9;0
68179;"126,97";0;0;;;;;;;;;;;;;;"253,94";2;2;0
68180;"76,95";0;0;0;0;0;0;0;0;0;0;0;0;;;;"923,4";12;12;0
68181;"126,42";0;;;;;;;;;;;;;;;"126,42";1;1;0
68182;"26,33";0;0;0;;;;;;;;;;;;;"78,99";3;3;0
68183;119;0;0;0;0;0;;;;;;;;;;;595;5;5;0
68184;127;0;;;;;;;;;;;;;;;127;1;1;0
68185;"83,31";0;0;0;0;0;0;0;0;;;;;;;;"666,48";8;8;0
68186;"163,61";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2454,15";15;15;0
68187;"79,51";0;0;0;0;0;;;;;;;;;;;"397,55";5;5;0
68188;"29,9";0;;;;;;;;;;;;;;;"29,9";1;1;0
68189;"51,83";0;0;0;0;0;0;;;;;;;;;;"310,98";6;6;0
68190;"522,86";0;0;;;;;;;;;;;;;;"1045,72";2;2;0
68191;"11,55";0;0;0;0;0;0;0;0;0;0;;;;;;"115,5";10;10;0
68192;"335,59";0;0;0;0;;;;;;;;;;;;"1342,36";4;4;0
68193;"88,65";0;0;0;0;;;;;;;;;;;;"354,6";4;4;0
68194;"75,51";0;0;0;0;0;0;0;0;0;0;0;0;;;;"906,12";12;12;0
68195;"133,75";0;0;0;;;;;;;;;;;;;"401,25";3;3;0
68196;"133,01";0;0;0;0;;;;;;;;;;;;"532,04";4;4;0
68197;"47,9";0;0;0;0;;;;;;;;;;;;"191,6";4;4;0
68198;"147,2";0;0;0;0;0;0;;;;;;;;;;"883,2";6;6;0
68199;"92,72";0;0;0;0;0;0;0;0;;;;;;;;"741,76";8;8;0
68200;"57,75";0;0;0;;;;;;;;;;;;;"173,25";3;3;0
68201;"84,72";0;0;0;0;0;0;;;;;;;;;;"508,32";6;6;0
68202;"61,05";0;;;;;;;;;;;;;;;"61,05";1;1;0
68203;"136,75";0;0;0;0;0;0;0;0;0;0;0;0;;;;1641;12;12;0
68204;"128,26";0;0;0;0;0;0;;;;;;;;;;"769,56";6;6;0
